content,score,sentiment_polarity,sentiment_subjective,sentiment_rating
akun blokir masuk sinyal jelek buka aman,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
make kalo lag apps jaring kalo make scan qr okeee banget jujur suka kantong pisah uang sesuai butuh josjis bintang gabisa optimal kalo jaring stabil,4,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap administrasi rendah casback pokok banget,5,0.5,0.5,Positive
mantap jiwa,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
maaf coba log kali pasword salah gabisa masuk kali ganti password ttp solusi gmna saran wajah sidik jari ketik pin pasword ribet gbsa msuk transfer,3,0.0,0.0,Neutral
akun kunci follow,1,0.0,0.0,Negative
mudah paham harap notif tawar pinjam terima kasih,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
muncul transaksi puluh juta pinjam selamat tinggal pakai kecewa,1,0.0,0.0,Negative
puad,5,0.0,0.0,Positive
plis kenapaa akun perangkat masuk gabisa buka kunci help uang segitu,3,0.0,0.0,Neutral
delay transaksi pending,1,0.0,0.0,Negative
bagus simpel,5,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
smoga kecewa,5,0.0,0.0,Positive
layan apas ganti nomor hilang hp susah banget akses uang foto surat nyata prose kerja agen gimana ganti nomor susah banget pdhl data tera,1,0.0,0.0,Negative
si,5,0.5,0.5,Positive
rekomendasi lancar,5,0.0,0.0,Positive
keren bantu,5,0.0,0.0,Positive
tolol,2,0.0,0.0,Negative
acc,5,0.0,0.0,Positive
alam tarik,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
bagus lancar kirim,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
lumayan,4,0.0,0.0,Positive
keren saldo 25rb,5,0.0,0.0,Positive
bantu mudah paham fitur pinjam aktif,5,0.0,0.0,Positive
bonus,5,0.0,0.0,Positive
ganti password login tetep salah baharu gimana si,1,0.0,0.0,Negative
asli simple bgus program internal bebas iklan bug lelet enak jalan akses menu2nya sayang pakai terkadang sulit buka koneksi buruk stabil terkadang loadingnya lambat banget putar putar apps sesuai alam transaksi sukses masuk tuk bagus kendala,5,0.0,0.35714285714285715,Positive
kartu atm kirim rumah tulis kartu kirim sampe kalo kirim kartu jabodetabek kali,5,0.0,0.0,Positive
lot parah aneh sinyal lancar,1,0.0,0.0,Negative
dulunya artos,3,0.0,0.0,Neutral
qris tap,5,0.0,0.0,Positive
baguss,5,0.0,0.0,Positive
mudah bantu,5,0.0,0.0,Positive
manfaat,5,0.0,0.0,Positive
bagus management uang,5,0.0,0.0,Positive
beli token pln bangett 10menit bayangin kelas beli token pln 10menit konvensional menit,1,0.0,0.0,Negative
bagus fitur,5,0.0,0.0,Positive
bingung lihat saldo nominal asli,2,0.0,0.0,Negative
digital rekomendasi fitur lengkap pilih investasi sesuai tahan biar digital bagus tarik nasabah,5,0.0,0.0,Positive
perkara ganti hp aktif ribet banget kudu print ttd materai telpon konfirmasi suruh nunggu progres adu ig wa email perban ribet konyol,1,0.0,0.0,Negative
mantep banget,5,0.0,0.0,Positive
muas playanan,5,0.0,0.0,Positive
bner bner habis pikir nasabah bantu cepat gmail ubah nasabah prioritas sepele kecewa banget tolong sulit,1,0.0,0.0,Negative
puas,5,0.0,0.0,Positive
an masuk status sukses bantu lepas tangan langsung sukses gabisa bantu,1,0.0,0.0,Negative
mobile mantab,5,0.0,0.0,Positive
bagusss,5,0.0,0.0,Positive
bagus gampang,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
ringan mudah,5,0.0,0.0,Positive
aneh pinjam tunggak tolong cek,2,0.0,0.0,Negative
cocok aman,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
puas pakai login susah mohon bantu bos nomor daftar kartu sim login nomor mohon bantu bos,5,0.0,0.0,Positive
rekomendasi,5,0.0,0.0,Positive
sulit buka akun tolong buka akun kantong dana simpan,2,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
gajelas aktivasi prose 1x24 jam,1,0.0,0.0,Negative
mantapppp hadiah,5,0.0,0.0,Positive
puas layan nyaa cepat poko lancar,5,0.0,0.0,Positive
jos,5,0.0,0.0,Positive
susah banget transfer kaya sat set super berat nabung sumpah susah ampun kecewa,1,0.3333333333333333,0.6666666666666666,Negative
one of digital,5,0.5,0.15,Positive
pakai nerima gaji usaha usaha lamar usaha tiba2 tagih 600 ribu pt artos indonesia sumpah kaget minjem menu pinjam sedia tagih gila banget,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
ganti nomor hp perangkat hilang belit belit layan fiks nomor ganti nomor hilang,1,0.0,0.0,Negative
sulit,1,0.0,0.0,Negative
api baguss lalau bonus kasi akun,5,0.0,0.0,Positive
mantap pinjam bom,5,0.0,0.0,Positive
bagus minggu dapet 25rb terima kasih,4,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
syukur hasil,5,0.0,0.0,Positive
mantap cash back,5,0.0,0.0,Positive
dapet adventure 25k,5,0.0,0.0,Positive
hebat buka kantong kaget saldo poko lmyn beli,4,1.0,0.3,Positive
mantap banget transaksi mudah gampang pakai sistem aman jamin inti,5,0.0,0.0,Positive
rekomend bangett pakai mudah nyaman,5,1.0,0.3,Positive
aju buka blokir ganti kartu respon cepat antri,1,0.0,0.0,Negative
mantul,5,0.0,0.0,Positive
mudah dlm tenang syariah allah barokah,5,0.0,0.0,Positive
jaring kadang bagus,4,0.0,0.0,Positive
mantap dapet casback 25000,5,0.0,0.0,Positive
mantulll,4,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
transaksi murah cepat gratis admin,5,0.5,0.5,Positive
tolol daftar akun muter muter situ,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
gratis,5,0.0,0.0,Positive
qris transfer pribadi fungsi qris merchant knp,3,0.0,0.0,Neutral
mantab,5,0.0,0.0,Positive
simple pilih menu,5,0.0,0.35714285714285715,Positive
tolong sisa limit pinjam dana cepat dipake enak banget bunga bayar lancar telat,5,0.0,0.0,Positive
bantu transaksi,5,0.0,0.0,Positive
mudah bantu transaksi,5,0.0,0.0,Positive
loading transaksi gimana,2,0.0,0.0,Negative
informasi admin chat sinkron,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
logout login masukin kode otp masuk hadehhh tolong,1,0.0,0.0,Negative
limit,5,0.0,0.0,Positive
mantapp,5,0.0,0.0,Positive
bagus loan paylater,5,0.0,0.0,Positive
aktivasi akun,3,0.0,0.0,Neutral
sip kembang trus,5,0.0,0.0,Positive
program inovasi tingkat tingkat kualitas fitur,1,0.0,0.0,Negative
balas email tindak,1,0.0,0.0,Negative
tiba2 kunci telpon trs bantu,1,0.0,0.0,Negative
akun blokir alas data data sesuai sesuai balas kecewa,1,0.0,0.0,Negative
prose cepat mudah,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
potong saldo,1,0.0,0.0,Negative
mudah,5,0.0,0.0,Positive
banget gopay transaksi anj balikin duit anj,1,0.5,0.5,Negative
susah login notifikasi email telp daftar email,3,0.0,0.0,Neutral
gampang banget uang hehehe,5,0.0,0.0,Positive
burukkk bobrok layan kantor ganti nomer,1,0.0,0.0,Negative
mantap promo bonus keren promonya,5,0.0,0.0,Positive
verifikasi muka gagal,1,0.0,0.0,Negative
loading koneksi putus aktif transaksi internasional banget,2,0.0,0.0,Negative
susah topup transfer ewallet dsb cuman muter muter doang sampe tinggal tidur muter muter doang kecewa,1,0.5,0.5,Negative
gimana akun lancar gilir buka rekening terima kode,1,0.0,0.0,Negative
keren transaksi mudah,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
tolong isi dana banking susah muter livin muter,2,0.0,0.0,Negative
topup saldo,1,0.0,0.0,Negative
bagus dapet 25,5,0.0,0.0,Positive
mohon bantu terima transfer juta bca rekening kemaren saldo masuk rekening mohon tangan,1,0.0,0.0,Negative
suka,5,0.0,0.0,Positive
prose loginnya ribet sandi verifikasi device notifikasi login lambat internet pakai input nik selfie beda banget gopay,2,0.0,0.0,Negative
susah buka servernya jelek jaring bagus susah buka buka aman aman delay susah banget,1,0.0,0.0,Negative
respect for,5,0.0,0.0,Positive
bru kli nemuin bonus ksih saldo promo sma kren mntapp,5,0.0,0.0,Positive
prose ganti nomor ribet,2,0.0,0.0,Negative
akhir2 akun buka konfirmasi ganti pasword buka,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
fitur pinjam,5,0.0,0.0,Positive
ribet suka banget,5,0.0,0.0,Positive
error,5,0.0,0.0,Positive
gimana tawar pinjam dana cepat,5,0.0,0.0,Positive
kacau hati2 gampang blokir alas telfon call center template ngabisin pulsa laporin ojk,1,-0.1,0.1,Negative
puas layan lambat,5,0.0,0.0,Positive
jelass suruh selfie gilir selfie akun kunci,1,0.0,0.0,Negative
puas,5,0.0,0.0,Positive
lumayan simpan uang,5,0.0,0.0,Positive
angpao 000 perak hahahaa,5,0.0,0.0,Positive
kali aju reset password video call agen call screen diam tolong,1,0.0,0.0,Negative
mantapp,5,0.0,0.0,Positive
lot akses henti jalan rekomen banget,1,0.0,0.0,Negative
gakk login daftar,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
koneksi internet putus mlu pdhl asli lancar parah ampe gabisa scroll pdhl transaksi,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
bagus,4,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
kena tipu libat tindak,1,0.0,0.0,Negative
install daftar terang identitas pakai akun bahaya sampah akun sistem id pakai orang,1,0.0,0.0,Negative
tolong depa masuk langsung daftar,3,0.3,0.1,Neutral
aneh masuk email sandi bener tulis salah daftar ulang akun kunci customer service lambat pecah laku adu,1,0.0,0.0,Negative
bagus bonus,5,0.0,0.0,Positive
kasih hadiah,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
simpel mudah,5,0.0,0.0,Positive
sampah error,1,0.0,0.0,Negative
login bug pasu kode otp bayar hutang tolong tolong,1,0.0,0.0,Negative
ngisi rdn loading mulu bikin,1,0.0,0.0,Negative
verifikasi,1,0.0,0.0,Negative
email kode verifikasi kirim lambat tunggu 10 menit sesi login habis kirim tolong,2,0.0,0.0,Negative
buka rekening masuk password bilang salah buka jari salah,1,0.0,0.0,Negative
digital indonesia ganggu mulu,5,0.0,0.0,Positive
gilir perangkat akun akses yg ad email doang berhari2 tampa solusi inti akses tetep urus sepele becus jaring bagus suru update coba rugi duit ngendap akun rekomendid pokok,1,0.0,0.0,Negative
si verifikasi gagal verif wajah buka kamera langsung close san mental masuk pin kaya hadeh gagal mulu kaya servernya down,1,-0.12777777777777777,0.24444444444444446,Negative
susah banget login pasword salah rubah langsung,1,0.0,0.0,Negative
sedia pinjamanya,5,0.0,0.0,Positive
ksih,5,0.0,0.0,Positive
kerenn,5,0.0,0.0,Positive
pakai qris blokir tiba2 uang juta lbh pakai saldo kmbali ngga,1,0.0,0.0,Negative
akun gue blokir mala saldo 4jt chat admin tanggap,1,0.0,0.0,Negative
lot lot banget loding mulu muncul muncul gambar opsi kecewa cepat,3,0.0,0.0,Neutral
puas,5,0.0,0.0,Positive
layan masyarakat,5,0.0,0.0,Positive
akun blok saldo jtan tahan minggu kembang tolol,1,0.0,0.0,Negative
ribet kali loginnya make aktif coba login vc vc,1,0.0,0.0,Negative
transaksi serba bayar bjir wallet gratis mending dana,1,0.0,0.0,Negative
akun blokir kunci minggu tindak suruh nunggu info email email masuk komplain email pesan otomatis call center kena lumayan full layan cust tolong donk cepat,1,0.12499999999999999,0.325,Negative
bantu,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
fungsi tampil ui bagus mudah kembang,5,0.0,0.0,Positive
woy ganti password gimana nomor hilang susah bnget,1,0.0,0.0,Negative
suruh bikin pin ngestuck niat bikin,1,0.0,0.0,Negative
pakai lancar lancar loading masuk komentar error tolong saran qris tap metode bayar,5,0.0,0.0,Positive
deposit,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
install 2022 skrg kasih review digital banking segi kecewa,5,0.5,0.15,Positive
mudah cepat praktis transfer qris,5,0.0,0.0,Positive
banking,5,1.0,0.3,Positive
login ribet banget verifikasi langkah perangkat perangkat rusak hilang video call tunggu,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
bagus,5,0.5,0.5,Positive
susah masuk,2,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
bahaya jaring transfer muter teruss koneksi putus koneksi internet hubung gitu,2,0.0,0.0,Negative
sangt puas transfer lancar,5,0.0,0.0,Positive
bagus segi aman paymentnya fitur misahin saldo servernya kadang lot nunggu jam biar saldo ubah catat bikin wa wa panik bintang servernya lot,3,0.0,0.0,Neutral
sumpah log selesai 18 27 bilang harap sedia tunggu estimasi titik wa wa akun saran tunggu jam pagi,1,0.0,0.0,Negative
hadiah adventure putar,5,0.0,0.0,Positive
terima transfer negeri,5,0.0,0.0,Positive
digital buruk notifikasi akun kunci aktivitas login lupa password ad notifikasi kunci akun kunci gimana coba,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
sempurna,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
qris suka nge lag mulu susah,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
senang simpan butuh uang,5,0.0,0.0,Positive
rekomendasi tabung uang mem uang tabung ambil,5,0.0,0.0,Positive
bagus bnget,5,0.0,0.0,Positive
transfer rekening mandiri tanggal 06 11 25 tgl 08 11 25 masuk saldo potong keluh konsumen internet kalo alami chat admin robot ai lamban tipu konsumen,1,0.0,0.0,Negative
sulit,1,0.0,0.0,Negative
detik aman lancar jaya transaksi,5,1.0,0.3,Positive
bagus banget,5,0.0,0.0,Positive
jelek parah,1,0.0,0.0,Negative
lelet muter,1,0.0,0.0,Negative
butuh transaksi aman aman ajha,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
apknya mantap,5,0.0,0.0,Positive
solusi time thank,5,0.2,0.30000000000000004,Positive
masuk akal nyuruh masukin pin tombol alhasil masukin pin nunggu kiamat tampil,1,0.0,0.0,Negative
keren banget transfer gratis,5,0.0,0.0,Positive
muas saldo tiba2 potong transaksi gagal,1,0.0,0.0,Negative
mohon wallet lot,1,0.5,0.5,Negative
bagus,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantab,5,0.0,0.0,Positive
kartu fisik error,3,0.0,0.0,Neutral
rekomendasi,5,0.0,0.0,Positive
kirim uang salah kendala ganggu terima saldo lancar lancar gercep langsung masuk knp gilir walet gagal,1,0.0,0.0,Negative
verifikasi video call kunjung prose tolong,1,0.0,0.0,Negative
bayar isi uang kadang loading pakai back back loading muter update apa2 appsnya dibenerin payah,1,-0.06666666666666667,0.0,Negative
ewalet pakai bamk busuk saldo hilang,1,0.0,0.0,Negative
loading lot banget tolong apps,1,0.0,0.0,Negative
simple lengkap mudah,5,0.0,0.35714285714285715,Positive
bagus,5,0.0,0.0,Positive
mantapp,5,0.0,0.0,Positive
job,5,0.7,0.6000000000000001,Positive
update jelek transfer transaksi,1,0.0,0.0,Negative
manfaat mudah transaksi pokok kecewa,5,1.0,0.3,Positive
akun tiba2 langsung kluar login,1,0.0,0.0,Negative
bagus manfaat amanah,5,0.0,0.0,Positive
lumayan saldo sbrpa,5,0.0,0.0,Positive
susah kali transfer login susah bahaya nyimpan uang dsni kalo gin teruss,1,0.0,0.0,Negative
akun kunci,2,0.0,0.0,Negative
loading mulu,1,0.0,0.0,Negative
buka rekening sesal mudah akses nabung beli saham investasi mudah promo terima kasih puas henti inovasi promo tarik,5,0.0,0.0,Positive
gimana cek done aktifasinya gagal trus abis msuk pasword salah dll buset,1,0.0,0.0,Negative
50k,5,0.0,0.0,Positive
bantu puas,5,0.0,0.0,Positive
mohon kunci jm masuk,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mantappp pokok,5,0.0,0.0,Positive
bener bener mudah transaksi goodjob,5,0.0,0.0,Positive
ngebug gin masuk,1,0.0,0.0,Negative
job,5,0.7,0.6000000000000001,Positive
masuk registrasi pasword salah,2,0.0,0.0,Negative
senang gratis kaya rekening biaya,5,0.0,0.0,Positive
mantap reward,4,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
bagus ribet rdn bibit mudah,5,0.0,0.0,Positive
trouble,1,-0.2,0.2,Negative
kendala edit ulas thanks tindak tahan kualitas,5,0.0,0.0,Positive
jelek bangt ayah tinggal buka rekening ayah gue syarat ribet banget prose gue tuntut amanah liat saldo rekening ayah syariah liat saldo ayah urus rek ayah hah gue ken prose buka rek ayah buka cepat gue butuh buka sangkut ayah,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
susah masuk,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
aplkasinya ribet transaksi lancar biaya admin murah,5,0.0,0.0,Positive
hati hati nabung sat tari uang atm alami tarik atm uang diatm saldo potong sanggah apli kasi bukti saldo saldo bukti tari sado atm gagal hilang olah tran saksi gagal beres prose saldo,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
cepat muncul fitur pinjam,5,0.0,0.0,Positive
sukses,5,0.0,0.0,Positive
nomer hp daftar hilang solusi gmn kalo login nomer hubung perihal kendala,3,0.0,0.0,Neutral
keren bantu,5,0.0,0.0,Positive
mobile,5,0.0,0.0,Positive
admin tolong keluarin email kait kendala login rubah email lupa password harap respon balas,3,0.0,0.0,Neutral
daftar login hasil internet putus selesai masuk data bantu,1,0.0,0.0,Negative
susah banget akhir2 bayar qris loading gagal transfer banget,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
reliable,5,0.2,0.6,Positive
dongo susah verifikasi,1,0.0,0.0,Negative
ganti email trus nunggu kode verifikasi lambat jam malam jam pagi jam 10 pagi masuk jam siang gimana si kocak tindak lanjutin,1,0.0,0.0,Negative
eror enggk bayar isi saldo enggk liat,1,0.0,0.0,Negative
kali make gabisa nunjukin qr code qris doang,2,0.0,0.0,Negative
lot bangeett sihhhh muter2 nyari sinyal aman buka,2,0.0,0.0,Negative
bonus uang,5,0.0,0.0,Positive
tolong bantu akun lupa pasword nmr mati bingung gimana,5,0.0,0.0,Positive
transaksi muas cepat berat,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
registrasi akun gopay plus masuk data tunggu 24 jam verifikasi akun,1,0.0,0.0,Negative
ganti email email muncul kode otp,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
bantu digital,5,0.0,0.0,Positive
mantappp,5,0.0,0.0,Positive
gimanasih ngelag teruss saldo masuk catat gimana sihh niat banget sumpahh,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
nanya neh kerja aaman,4,0.0,0.0,Positive
kecewa hilang percaya,4,0.0,0.0,Positive
ijin rek ubah lapor,5,0.0,0.0,Positive
bgus simple,5,0.0,0.0,Positive
knp lot kali ngalamin langsung sampe tolong perhati,2,0.0,0.0,Negative
login cuman email lupa aktif nik daftar tolong bantu solusi,3,0.0,0.0,Neutral
buruk aktif rekening blokir makan sesuai janji langgan rugi suruh tunggu hubung hubung email sistem call center ribet bantu keluh langgan,1,-0.1,0.1,Negative
mantap dehh bonus,5,0.0,0.0,Positive
login masak suruh nunjukin lokasi kayak nomer masuk salah riwayat transfer salah jaring bagus banget cek nonton yt gara update jelek apknya pakai,1,0.0,0.0,Negative
bantu,5,0.0,0.0,Positive
masuk log out login busuk,1,0.0,0.0,Negative
cepat via,5,0.0,0.0,Positive
install harap bantu transaksi cept suka putus koneksi bnyak tolong,1,0.0,0.0,Negative
luarbiasa,5,0.0,0.0,Positive
susah bantu,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
user friendly promo with gopay thank,5,0.2,0.3,Positive
gimana akun hilang kmbli akun,5,0.0,0.0,Positive
lupa pasword verikasi selfie mohon bantu,1,0.0,0.0,Negative
terima kasih,5,0.0,0.0,Positive
muas,5,0.0,0.0,Positive
sampah ngefreeze pencet sampah pokok layak uang nyangkut skrng,1,0.0,0.0,Negative
pasword ganti barusan masukin gabisa aneh bloon scam,1,0.0,0.0,Negative
koq error,2,0.0,0.0,Negative
buka lag sinyal kuat,2,0.0,0.0,Negative
bug salah sandi unik gausah dipake jamin nyusahin,1,0.0,0.0,Negative
daftr buka malh buka,2,0.0,0.0,Negative
saldo gopay langsung pocket,5,0.0,0.0,Positive
niat gaa bikin ganggu,1,0.0,0.0,Negative
akun blokir,1,0.0,0.0,Negative
pending beli token komplain balas,1,0.0,0.0,Negative
topup susah banget pk wallet loading kelar kelar,1,0.0,0.0,Negative
keren,5,0.0,0.0,Positive
mantap,5,0.5,0.5,Positive
sllu dri kredit aman2 sllu,5,0.0,0.0,Positive
bantu mantap,5,0.0,0.0,Positive
ganti password lupa video call dimatiin suara,1,0.0,0.0,Negative
nyaman mudah,5,0.0,0.0,Positive
buruk akses susah banget,1,0.0,0.0,Negative
bgus biaya admin,5,0.0,0.0,Positive
tipu malam daftar isi saldo besok blokir alas masuk akal chat beda beda balas asli tipu,1,0.0,0.0,Negative
mantab pakai mudah transaksi trimakasi,5,0.0,0.0,Positive
buka nomor terdaptar hilang tolong bantu aktif,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
mantap prose verifikasi cepet,5,0.0,0.0,Positive
ayah pakai lumayan fitur fitur lmyn cpt prose transfer masuk uang butuh dlm layan kpd nasabah percaya si slama,4,0.0,0.0,Positive
ganti sandi tetep,1,0.0,0.0,Negative
krenn banget,5,0.0,0.0,Positive
mudah transaksi,5,0.0,0.0,Positive
aman kendali,5,0.0,0.0,Positive
seru banget nabung dpet hadiah hihihi,5,0.0,0.0,Positive
profesional berbulan2 tanggap nyata hubung kecewa kecewa layan perban indonesia tolong team internal salah apa2 rekening kecewa gitu chat customer service tanggapanya niat,1,0.0,0.0,Negative
