userName,score,at,content
Pengguna Google,5,2024-10-13 00:34:04,Sangat membantu sekali aku sangat menyukai aplikasi ini
Pengguna Google,1,2024-10-12 23:50:33,Tolong perbaiki lg sistemnya krn saya tdk bisa masuk pakai sandi ataupun password
Pengguna Google,5,2024-10-12 23:08:46,Terbaik.
Pengguna Google,5,2024-10-12 22:21:03,"Luarrrrrrrbiasaaaaa sangat mudah di aplikasikan, dan tentunya aman terkendali"
Pengguna Google,5,2024-10-12 19:01:42,Bagus banget
Pengguna Google,5,2024-10-12 17:40:31,Bank jogo sangat membantu mudah dan terpercaya.
Pengguna Google,1,2024-10-12 15:51:15,Ok
Pengguna Google,5,2024-10-12 14:43:38,bank yang banyak promo nya
Pengguna Google,2,2024-10-12 13:51:49,Coba
Pengguna Google,5,2024-10-12 13:27:20,Done
Pengguna Google,5,2024-10-12 13:23:12,Sippp
Pengguna Google,5,2024-10-12 12:15:50,Pas gw mau ngabarin lu di mna emang udah 👈👈👈👈
Pengguna Google,5,2024-10-12 11:42:09,Real masuk cashback 👍🏻 Buat kalian gass download . Dan buat kartu visa nya di apl langsung dateng kerumah .
Pengguna Google,5,2024-10-12 11:19:41,Bikin degdegan aja..
Pengguna Google,3,2024-10-12 11:18:39,Saya pemakaian transaksinya di jago bagus tapi untuk fitur pinjamanya blm muncul masih harus nunggu...entah menunggu sampe si jago jadi ayam jago atau kapan
Pengguna Google,5,2024-10-12 11:01:47,Josss
Pengguna Google,5,2024-10-12 10:44:50,Sangat asik asik
Pengguna Google,5,2024-10-12 10:37:38,Bagus banget
Pengguna Google,5,2024-10-12 10:27:50,Terima kasih banyak pihak jago yang telah berusaha mengembalikan akun saya.. sekarang akun saya sudah bisa digunakan.. walaupun harus memakai handphone yang lain.. maaf jika saya sempat kecewa.. tapi salut pihak jago selalu menanggapi dengan ramah... Terima kasih pihak jago.. jago the best 👌🙏
Pengguna Google,5,2024-10-12 09:57:24,Mantap
Pengguna Google,1,2024-10-12 09:21:54,KEMBALIKAN LEVEL AKUN BANK JAGO!
Pengguna Google,5,2024-10-12 08:49:33,Keren tema nya keren . Mantap
Pengguna Google,5,2024-10-12 07:34:26,kapan buka fitur dana pinjaman
Pengguna Google,1,2024-10-12 07:32:25,"aplikasi ribet, telpon call center juga biaya nya mahal"
Pengguna Google,5,2024-10-12 07:12:27,Aplikasi yang sangat simpel dan nyaman buat transaksi apapun... 😍
Pengguna Google,1,2024-10-12 07:09:45,"Aneh perasaan baru download mau login ga bisa, di masukin password 3 x ke blokir Aplikasi ga jelas"
Pengguna Google,5,2024-10-12 05:39:18,"Simpel gak ribet, bagus lagi aplikasinya"
Pengguna Google,5,2024-10-12 05:34:11,"Bank Jago Syariah memudahkan saya untuk bertransaksi, baik itu mentransfer uang atau menerima transferan uang dr bank manapun, dan bisa bayar apapun lewat bank jago, contoh nya mengisi token listrik, pulsa dll. Trimakasih bank jago, bank jago adalah bank digital yang sangat bagus dan mudah dalam menggunakannya"
Pengguna Google,5,2024-10-12 05:32:37,Mantap
Pengguna Google,5,2024-10-12 05:12:43,Jago Syariah memang paling mantap
Pengguna Google,3,2024-10-12 03:28:02,Semoga menjadi vendor aplikasi pinjol cepat murmer bersahabat n lebih maju berkembang lg Sgini dl ratingnya
Pengguna Google,5,2024-10-12 02:24:39,"Sangat terbantu dengan aplikasi jago,transaksi keuangan saya sehari hari jadi lebih mudah"
Pengguna Google,1,2024-10-12 00:50:03,"Dulu pas awal buka tidak di kasih pertanyaan, sekarang mau login lagi ada pertanyaannya Gak bisa jwb jadi gak bisa login. Pliss tolong bantu"
Pengguna Google,5,2024-10-11 23:42:59,pakai jago bikin kita belanja lebih mudah
Pengguna Google,5,2024-10-11 21:45:11,Ampongggg bank jago
Pengguna Google,5,2024-10-11 21:18:34,"Cakep, sekedar saran ditambah dong cicilannya ADIRA FINANCE Thx"
Pengguna Google,5,2024-10-11 21:06:22,pinjam uang dari apk ini bener bener pinjaman online paling aman dan terpercaya mantappp👍👍
Pengguna Google,5,2024-10-11 18:39:55,"Transaksinya cepet, semoga terus berkembang"
Pengguna Google,5,2024-10-11 18:34:27,Sangat mudah untuk digunakan dalam berbagai hal.saya seneng banget
Pengguna Google,5,2024-10-11 17:24:22,Good
Pengguna Google,1,2024-10-11 16:48:28,"Sejak saat ini tanggal 11 bulan Oktober 2024 saya sudah hapus, bila mana ada apa apa dengan data saya, itu bukan saya!."
Pengguna Google,1,2024-10-11 16:18:41,Lemot
Pengguna Google,5,2024-10-11 15:30:14,keren banget
Pengguna Google,5,2024-10-11 15:10:33,mantap.... 👍👍👍👍👍
Pengguna Google,5,2024-10-11 12:26:44,Mantap ini apk sangat membantu
Pengguna Google,1,2024-10-11 11:10:41,"Sebel bgt ga bisa migrasi lagi dari syariah ke konvensional. Yg paling nyebelinnya, debit gabisa dipake withdraw paypal lagi (padahal dulu bisa, cuma kantong yang dulu dipake udah dihapus, jadi g ada bukti), gabisa withdraw pake jago syariah. Udah chattingan sama CS jago n paypal bulak balik yg ada malah rugi, banyak miskom. Paypal blm kerjasama dgn jago syariah ya ges, meskipun kodenya diganti jadi 5429903 atas nama bank pt bank jago (konvensional), aku sengaja ""cari mati"" biar pada tau."
Pengguna Google,5,2024-10-11 11:03:58,guddddd
Pengguna Google,5,2024-10-11 10:36:12,Mantap
Pengguna Google,5,2024-10-11 09:39:35,Oke
Pengguna Google,1,2024-10-11 08:59:08,"Tolong jangan asal blokir akun, saya sudah percaya dg bank jago untuk transaksi usaha saya tiba2 malah di blokir. Untuk kelengkapan data diri sudah saya lengkapi semua. Dan untuk tim yang bekerja di jago. Jangan slow respon. Karna ini menyangkut usaha orang"
Pengguna Google,5,2024-10-11 08:49:24,Oke
Pengguna Google,4,2024-10-11 06:46:20,sip...seneng gampang
Pengguna Google,5,2024-10-11 04:14:51,Sangat bagus
Pengguna Google,1,2024-10-11 04:12:44,"Mohon maaf,, tolong di jaga data saya yang sudah masuk🙏"
Pengguna Google,5,2024-10-11 03:36:26,lancar
Pengguna Google,4,2024-10-11 01:38:08,Kok susah daftar ny
Pengguna Google,5,2024-10-11 00:18:11,Mantap
Pengguna Google,5,2024-10-10 23:48:32,"Banyak bonusnya, udah dapat 100rb, terimakasih jago"
Pengguna Google,5,2024-10-10 23:25:04,sangat mantap
Pengguna Google,5,2024-10-10 22:44:03,praktis
Pengguna Google,5,2024-10-10 20:42:45,"Pelayanan nya bagi saya sudah cukup terbaik,cuma bintang yang bisa menilai👈"
Pengguna Google,5,2024-10-10 19:18:27,Pendaftaran tidak ribet dan sangat membantu
Pengguna Google,5,2024-10-10 19:07:42,bagus
Pengguna Google,4,2024-10-10 18:06:40,Bagus banget
Pengguna Google,3,2024-10-10 17:41:04,gimana cara nya saya lupa id plus pasword. live chat nya ngga ada balasannya
Pengguna Google,5,2024-10-10 15:29:15,mantap
Pengguna Google,5,2024-10-10 15:05:19,Simpel ga ribet
Pengguna Google,1,2024-10-10 13:58:35,Aplikasi pencuri data udah login kata nya password salah kek mna nya
Pengguna Google,1,2024-10-10 12:25:29,Sering dapat notif top up e walet gratis. Di ringkasan sebelum tekan pin memang terbaca gratis tidak ada biaya. Top up ovo ternyata saldo masuknya terpotong 1500 rupiah. Jangan percaya promo2 jago dah!!!
Pengguna Google,5,2024-10-10 12:21:12,Saya sangat senang menggunakan aplikasi ini
Pengguna Google,5,2024-10-10 12:16:54,tambahkan kode qr buat transaksi di kasir soalnya disini aku liat g ada
Pengguna Google,5,2024-10-10 11:59:29,Suka banget
Pengguna Google,5,2024-10-10 11:37:45,Aman
Pengguna Google,5,2024-10-10 10:59:16,Terimakasih bankjago
Pengguna Google,5,2024-10-10 09:52:15,Nice wallet
Pengguna Google,1,2024-10-10 09:24:11,Saya tidak akan pernah gunakan bang jago lagi. Karena Saat terjadi masalah tidak ada penyelesaian nya.
Pengguna Google,5,2024-10-10 09:20:23,Keren
Pengguna Google,5,2024-10-10 08:33:15,Layanan enak lncar terbaik pkoknya lah☺️☺️
Pengguna Google,1,2024-10-10 06:54:01,Hati2 bosku banyak oknum-oknum penipu disini
Pengguna Google,2,2024-10-10 05:37:31,"Aplikasinya gak bisa di buka,, di bilang layar perangkat di bagikan padahal gak ada apa apa"
Pengguna Google,5,2024-10-10 05:19:50,Ekosistem yang bikin nyaman
Pengguna Google,5,2024-10-10 04:40:10,"Ekosistemnya lengkap bisa terhubung ke Gopay, Tokopedia, Gojek, Stockbit, Bibit"
Pengguna Google,1,2024-10-10 04:39:56,"Apk ga jelas taiii harus verifikasi 2 langkah, ribet ajg"
Pengguna Google,5,2024-10-10 03:46:43,jago dibest bank terbaik digital
Pengguna Google,1,2024-10-10 03:36:24,bank apa ini udah 11hari akun saya di blokir gak ada krmajuan sama sekali mengenai akun saya perbanggan yang sangat buruk
Pengguna Google,5,2024-10-10 03:24:57,"Sangatt baguss sekalii, biasa pake buat transaksi bibit. Pas udh di utak-atik. Ternyata sangatt baguss, sangatt menbantuu, dr bank yg sebelumnya aku pakee. Nyesel bgtt baru tau skrng"
Pengguna Google,1,2024-10-10 02:11:44,Ngaco ga jelas... Aplikasi selalu bilang ada aktivitas berbagi layar jadi ga bisa dibuka... Padahal sedang ga buka apa-apa... Merepotkan
Pengguna Google,5,2024-10-10 02:03:18,Bagus
Pengguna Google,1,2024-10-10 00:22:26,"pelayanannya nya sangat"" mengecewakan can hanya karna tidak pormal penampilan kita di tolak secara sepihak"
Pengguna Google,5,2024-10-09 23:05:32,puas
Pengguna Google,5,2024-10-09 23:00:48,Ok
Pengguna Google,1,2024-10-09 22:47:06,Ga bisa ganti kata sandi melalui email. Karna nomor ponsel beserta handphone nya di curi orang. Tolong permudah
Pengguna Google,5,2024-10-09 21:51:13,Apknya sangat berguna buat menyimpan uang ditambah lagi jika menabung disini mendapatkan tambahan dri apknya
Pengguna Google,5,2024-10-09 20:37:08,Susah install
Pengguna Google,1,2024-10-09 19:25:37,"Sangat buruk... Sistem verifikasi dua langkah perlu ditinjau ulang... Sangat menyulitkan pengguna... Jujur saya kecewa, saldo saya masih nyangkut karena terhambat verifikasi dua langkah, harus nya bisa pakai kode otp, itu lebih efisien... Intinya sangat buruk lah"
Pengguna Google,5,2024-10-09 18:59:17,Mantap sangat dibutuhkan 🙏
Pengguna Google,5,2024-10-09 18:17:17,Aplikasi nya membantu banget
Pengguna Google,1,2024-10-09 15:39:15,Ko gak bisa login bos ? Kenapa
Pengguna Google,5,2024-10-09 14:55:21,"Aplikasinya keren, mudah digunakan"
Pengguna Google,5,2024-10-09 14:53:19,Bagus app
Pengguna Google,5,2024-10-09 12:11:57,Penggunaan aplikasi mudah dan menarik.
Pengguna Google,1,2024-10-09 12:05:43,aplikasi paling najis sedunia jangan diinstall kalo pengen Data kalian aman
Pengguna Google,5,2024-10-09 11:33:26,Aplikasi Jago mantap tapi Ko jago belum bisa teranper ke dana ya
Pengguna Google,5,2024-10-09 10:52:24,Good job
Pengguna Google,5,2024-10-09 10:47:45,Mantqp ♡♡♡♡
Pengguna Google,3,2024-10-09 10:20:46,Jadi susah log in min tolong bantu
Pengguna Google,5,2024-10-09 09:56:59,good
Pengguna Google,5,2024-10-09 08:50:39,Mataf
Pengguna Google,5,2024-10-09 08:33:08,"aman dan nyaman , untuk setting gampang , dapet bonus cash back lagi. cocok buat yang lagi usaha uang keluar masuk"
Pengguna Google,5,2024-10-09 05:28:37,Tingkatkan lagi apk nya
Pengguna Google,5,2024-10-09 04:12:47,"Gak ada biaya admin bulanan, pengiriman juga cepat, Alhamdulillah"
Pengguna Google,5,2024-10-09 04:03:50,"Sejauh ini pake lancar² aja, nabung dan transaksi belanja online dan offline nyaman, tarik dana dan transfer sama lancarnya. Suka sama jago"
Pengguna Google,5,2024-10-09 03:55:55,Bank jago paling manteeppp pokoknya 🤩
Pengguna Google,5,2024-10-09 03:37:12,"apk sangat bagus biya"" transfer gratis juga"
Pengguna Google,5,2024-10-09 03:12:17,Alhamdulillah bagus banget enak di pakai setiap kebutuhan
Pengguna Google,5,2024-10-09 02:52:43,Semoga acc pendaftaran nya mksh
Pengguna Google,1,2024-10-08 23:41:10,Aku coba dulu ya baru download
Pengguna Google,5,2024-10-08 22:33:49,"Keren lah, semoga tetap aman"
Pengguna Google,5,2024-10-08 22:28:49,Good apl
Pengguna Google,5,2024-10-08 22:06:13,Aplikasi m-banking yg tidak kalah dri bank bank lainnya dan keamanan terjaga dengan baik
Pengguna Google,5,2024-10-08 18:37:34,sangat cocok untuk pemula dalam menabung di bank
Pengguna Google,5,2024-10-08 16:45:39,Bagus' banget good pokoknya saranin pake Bank jago lebih mudah lebih simpel 🥰🥰🥰😇
Pengguna Google,5,2024-10-08 16:32:20,Mantul
Pengguna Google,5,2024-10-08 15:38:37,sangat mudah di gunakan dan praktis juga jdi ga keliru semoga kedepannya semakin update
Pengguna Google,5,2024-10-08 15:32:04,Sungguh aplikasi yang sangat menyenangkan. Bank jago bang yg hebat trimakasih bank jago semoga sekses
Pengguna Google,5,2024-10-08 15:23:36,Mantap bank jago.... Banyak cash back nya......
Pengguna Google,5,2024-10-08 15:21:51,Cari jago syariah.tida ketemu
Pengguna Google,5,2024-10-08 14:09:21,"Mantul pokoknya, yg blum cba silahkan."
Pengguna Google,5,2024-10-08 12:47:48,"Mudah dalam melakukan transaksi, transfer maupun topup e-wallet"
Pengguna Google,5,2024-10-08 12:29:02,JAGO yang terbaik pokonya😊
Pengguna Google,5,2024-10-08 12:23:33,Bagus bngt buat transaksi 😍
Pengguna Google,5,2024-10-08 11:30:48,Bagusssss
Pengguna Google,5,2024-10-08 11:23:30,Aplikasinya bagus banget bunganya juga lumayan
Pengguna Google,1,2024-10-08 11:20:34,"tranfer ke bank lain gak masuk, malahan pas di sanggah di suru tunggu 24 jam, dah 24 jam gak di peduliin, ayo lah peduli sama pengguna apk"
Pengguna Google,5,2024-10-08 10:44:37,🤑🤑
Pengguna Google,5,2024-10-08 08:52:32,Mantap
Pengguna Google,5,2024-10-08 08:25:26,I love Bank Jago 🥰🫶🏻
Pengguna Google,5,2024-10-08 08:11:59,Pelayanannya bagus dan memuaskan
Pengguna Google,5,2024-10-08 08:00:15,Makasih jago..sering dpt bonus saldo..sampai saat ni sih bagus..smoga kdepannya tambah bagus ya min
Pengguna Google,2,2024-10-08 07:53:30,"Hp saya hilang dan lupa password, saya coba dengan email dan nik saya, saya bingung soalnya hp nya ilang gimana mau Nerima kode coba"
Pengguna Google,5,2024-10-08 06:28:08,Sangat membantu dan tidak perlu punya banyak rekening untuk berbagai kebutuhan. Cukup 1 akun saja di jago syariah
Pengguna Google,5,2024-10-08 06:13:34,sangat keren dan mudah di gunakan
Pengguna Google,4,2024-10-08 04:24:15,Daftar ko nyangkut di verifikasi muka Mulu. Padahal status verifikasi muka berhasil
Pengguna Google,5,2024-10-08 02:27:56,"Mantap, terus berinovasi😂"
Pengguna Google,5,2024-10-08 02:26:47,mantap untuk pebisnis
Pengguna Google,5,2024-10-08 01:03:24,Terbaik
Pengguna Google,1,2024-10-07 23:53:53,"Susah masuk k perangkat baru,susah jawab pertanyaan...salah mulu. Untung ga ada saldonya"
Pengguna Google,5,2024-10-07 23:41:13,Lumayan
Pengguna Google,5,2024-10-07 23:27:22,Mantap
Pengguna Google,5,2024-10-07 18:52:02,Sangat membantu dan gampang mempergunakan aplikasi bank jago ini terimakasih
Pengguna Google,5,2024-10-07 17:31:58,Bank jago aplikasi sangat membantu sekali
Pengguna Google,5,2024-10-07 16:02:34,aplikasinya bagus rekomen bangett mau transaksi jadi mudah bebas biaya admin
Pengguna Google,1,2024-10-07 15:38:46,Jangan download aplikasi membagongkan
Pengguna Google,5,2024-10-07 15:36:17,"Apk keren.. Mudah dipahami, siapapun bisa menggunakannya mangap 👍"
Pengguna Google,5,2024-10-07 15:27:13,Mau longin baru kembali agar sya bisa masuk ke bank jago sya yg trtkunci
Pengguna Google,5,2024-10-07 14:56:40,"mantap, pertahankN"
Pengguna Google,5,2024-10-07 14:56:29,Ok
Pengguna Google,5,2024-10-07 14:35:54,Good luck
Pengguna Google,5,2024-10-07 14:35:02,Topp
Pengguna Google,3,2024-10-07 13:50:48,"Pelayanan kurang memuaskan data saya sudah benar, DIBILANG TIDAK SESUAI"
Pengguna Google,1,2024-10-07 13:09:58,Anying daftar ga ada tuh fitur lupa sandi atau apa jadi susah login akun kita yg lupa sandi tuh sampe di kunci akun gw
Pengguna Google,1,2024-10-07 12:19:09,"jangan mempersulit login pada perangkat baru, hp lama rusak gabisa login ke hp baru, pake cara lain malah tetap gabisa"
Pengguna Google,5,2024-10-07 10:39:32,luar biasa.. maju trus bank jago..
Pengguna Google,2,2024-10-07 10:26:08,Verifikasi ktp gagal
Pengguna Google,2,2024-10-07 07:44:47,"Setelah download dan mengisi data tp ditolak , saat memasukan pin malah tidak bisa masuk katanya email dan pin salah udh ditolak ga bisa masuk untuk penghapusan data gmn ini jdnya ! Tolong dihapus data"" saya 7 oktober 2024 !"
Pengguna Google,5,2024-10-07 07:39:15,Semoga di acc
Pengguna Google,5,2024-10-07 07:15:48,n..... Y. H. A H ..
Pengguna Google,3,2024-10-07 06:47:53,"Ga jelas apknya, salah pw ga apa ga tiba-tiba di blokir kekonci akunnya. Udah coba nnya ke tanya jago respon lemot smpe skrng gaada respon lanjutan diputer puter aja minta kirim ini kirim itu lah. Udah semua dicoba via tlpn, wa, smpe email semua gaada ngebantunya sama sekali. Klo bukan tuntut perusahaan ogah download nih apk. Jadi ngeri nyimpen uang di sini"
Pengguna Google,5,2024-10-07 06:25:17,Terimakasih banyak kak ❤️❤️❤️
Pengguna Google,1,2024-10-07 06:14:40,Apk banyak bug ga guna naro duit malah ilang padahal ga melakukan transaksi sama sekali saran saya jangan ada yang dowload nih apk yang ad uang kalian di kuras sama pihak yang ga berwenang
Pengguna Google,5,2024-10-07 05:52:42,"Saya Pengguna Baru Bank Jago, Ternyata Bank Jago Bagus, Aku Dapat Gratis Kartu Debit + Transfer Gratis"
Pengguna Google,1,2024-10-07 05:30:58,Jago sya ko gak bisa masuk ya mau masuk fi suguhi pertanyaan..jawabanya sya lupa gmn bisa log in
Pengguna Google,5,2024-10-07 05:21:48,Mudah di gunakan proses cepet pokonya mantap dah
Pengguna Google,5,2024-10-07 04:39:40,TERBAIK
Pengguna Google,5,2024-10-07 04:34:31,ok
Pengguna Google,5,2024-10-07 04:03:48,simple bagus
Pengguna Google,5,2024-10-07 01:14:59,"Dengan ketentuan yang baru 20x gratis transfer, 3x gratis tarik tunai, 1x gratis kartu. Sangat menarik minat masyarakat untuk menggunakan bank jago Penengahan antara bank dan ewallet. Bank jago adalah keduanya"
Pengguna Google,3,2024-10-07 00:23:08,min tolong bantu mau ganti
Pengguna Google,1,2024-10-07 00:03:51,kehilangan akun
Pengguna Google,5,2024-10-06 22:31:12,Bagus
Pengguna Google,5,2024-10-06 21:35:33,membantu pengguna nya tanpa kendala👏
Pengguna Google,5,2024-10-06 21:29:52,top
Pengguna Google,5,2024-10-06 21:11:25,Apknya bagus
Pengguna Google,1,2024-10-06 21:07:21,"Aplikasi pemaksaan😡 Pada hal sudah berapa kali dalam sehari saya minta pengajuan ""hapus akun"" tapi tidak naa proses sama sekali malahan naa blokirka lagi , lucuna deehh😏 Btw , saya mau hapus ini aplikasi tapi kalau sampai data² ku tidak dihapus saya tidak akan bertanggung jawab sama sekali kalau ada yang pakai salah² ."
Pengguna Google,1,2024-10-06 19:38:50,"baru juga buat akun jago ga bisa di buka pake email ga bisa login di coba pake no tlpn juga ga bisa, padahal faswordnya udh bener"
Pengguna Google,5,2024-10-06 19:02:28,Terima kasih
Pengguna Google,5,2024-10-06 18:53:27,Good job apk Boleh lah dipertahankan
Pengguna Google,1,2024-10-06 17:00:52,mantab
Pengguna Google,4,2024-10-06 15:21:40,Good
Pengguna Google,1,2024-10-06 14:59:02,Minimal transaksi 10k tapi gabisa transfer padahal saldo lebih dari 10k dan mau transfer lebih dari 10k masa keterangannya saldo tidak mencukupi hadehh
Pengguna Google,5,2024-10-06 14:19:36,Bagus
Pengguna Google,5,2024-10-06 13:09:45,"Menyenangkan sekali, membantu saya untuk bertransaksi apapun dengan mudah."
Pengguna Google,5,2024-10-06 12:07:38,Mudah penggunaannya dan banyak kantong
Pengguna Google,5,2024-10-06 10:55:12,Ok
Pengguna Google,1,2024-10-06 09:24:07,mau login aja susah nya minta ampun harus verifikasi 2 langkah ke hp yang dulu hp yang dulu sudah ga ada mau gimana coba? cs nya juga ga bisa menyelesaikan masalah
