reviewId,content,score,sentiment,clean_text
88f58286-1b9a-481c-bb21-6a16e2b6ebb5,- Free transfer dan top up - Free debit card - Free tarik tunai di ATM bersama - Deposito - Banyak Kantong untuk pengelolaan keuangan Very useful,5,positive,free transfer dan top up free debit card free tarik tunai di atm bersama deposito banyak kantong untuk pengelolaan keuangan very useful
2c2743ed-183a-4e03-a5ba-831fc93ba396,"Makin banyak bank digital pake sistem pocket, cuma ini yang ada syariah. Seamless jg dan ada deposito syariah yang flexible dicairin tapi tetap dapat bagi hasil",5,positive,makin banyak bank digital pake sistem pocket cuma ini yang ada syariah seamless jg dan ada deposito syariah yang flexible dicairin tapi tetap dapat bagi hasil
9cd33f94-5f35-497c-a7bd-6e9af4eca0a7,Nice,5,positive,nice
0f65d226-b952-4fc8-9515-cfd3acbab657,Nice app,5,positive,nice app
0399bb76-e048-4ea7-be8d-305538795c9b,good,5,positive,good
20426db1-ada6-4a0b-842a-db8269c09e7f,"Aplikasinya masih ada bug, tp dimention by ig ga ada tanggapan. Beda banget sama aplikasi sejenis",3,negative,aplikasinya masih ada bug tp dimention by ig ga ada tanggapan beda banget sama aplikasi sejenis
18a359b4-8372-427f-8941-1e11602be63c,Sometimes transactions have failed recently and customer service has responded unsatisfactorily.,1,negative,sometimes transactions have failed recently and customer service has responded unsatisfactorily
1649e3f7-7c47-423a-a441-f8d8d214e573,"the bestt ever... sangat memudahkan saya sbg pemegang uang dlm bisnis umkm saya, pembukuan jadi mudah, history lengkap. sangat memudahkan... terimakasih banyak",5,positive,the bestt ever sangat memudahkan saya sbg pemegang uang dlm bisnis umkm saya pembukuan jadi mudah history lengkap sangat memudahkan terimakasih banyak
4dd1b534-e7c6-46ec-8a7c-944650b16de9,Custommer service at 2 Mei and they just answer my email at 8 mei? Whats wrong with you it like almost 1 week,1,negative,custommer service at mei and they just answer my email at mei whats wrong with you it like almost week
704577ca-51b3-4ed5-9a5c-c47ee6140c0e,perfect,5,positive,perfect
77b4c19f-0884-4b70-b76a-af3725ff292e,love the UX,5,positive,love the ux
1804912e-cb5d-4639-b1a6-9be7f08aa292,"Diuninstall, karena ada verifikasi nama kartu debit, tapi salah terus",2,negative,diuninstall karena ada verifikasi nama kartu debit tapi salah terus
736e4b3b-edda-4f8e-a70c-e0126e5bc0b4,Mau dapet tambahan saldo 25 rb pake kode referral RENDEEEC...,4,positive,mau dapet tambahan saldo rb pake kode referral rendeeec
f300be9d-0633-4f5d-83c7-a00d71ad4497,"sangat membantu, apalagi bagi saya dan teman-teman yg biasa menjadi bendahara di berbagai organisasi/ lembaga. rekom banget pokonya!",5,positive,sangat membantu apalagi bagi saya dan temanteman yg biasa menjadi bendahara di berbagai organisasi lembaga rekom banget pokonya
773cb1fa-686d-42bb-8210-ae3a484c4bc7,So helpful,5,positive,so helpful
dc4152a4-d58b-498d-8d9a-5debc8f39889,"Setelah update kalau mau mindahin uang ke pocket lain susah, pilihan pocket selalu hilang daftarnya",2,negative,setelah update kalau mau mindahin uang ke pocket lain susah pilihan pocket selalu hilang daftarnya
78834e2e-06f8-4e6b-9330-5ec8cfa60091,Min gak bisa install update terbaru nih ..,5,positive,min gak bisa install update terbaru nih
9ab7a4c7-3547-4df4-9f8c-ee92fc4f9d2d,mantap,5,positive,mantap
03e34a13-e36c-455e-9751-b2475240e458,thanks mobile banking Jago so so helfull so many free charge transfer,5,positive,thanks mobile banking jago so so helfull so many free charge transfer
7830baf2-c76d-41b8-903a-3850738e6884,"For app made from scratch, specifically for DIGITAL banking, the developer team is surely poor. 5 mins OTP expiry for email verification, and the OTP took half a day to arrive in the inbox. Link to bibit and gopay using SMS instead of whatsapp OTP. I was told that there are foreign currency savings like BTPN's jenius, but there isn't here. Main page is clustered with pocket this pocket that, I don't need. Customized page is a norm these days. App notification for incoming transfer is good though",1,negative,for app made from scratch specifically for digital banking the developer team is surely poor mins otp expiry for email verification and the otp took half a day to arrive in the inbox link to bibit and gopay using sms instead of whatsapp otp i was told that there are foreign currency savings like btpns jenius but there isnt here main page is clustered with pocket this pocket that i dont need customized page is a norm these days app notification for incoming transfer is good though
a0f688ee-ba41-449e-87fe-2f30065dec06,"Jago mantap👍🏻. suka sama feature kantongnya, jadi bisa split berbagai kantong untuk beragam keperluan. jaya terus jago!",5,positive,jago mantap suka sama feature kantongnya jadi bisa split berbagai kantong untuk beragam keperluan jaya terus jago
12bf4a11-a49f-45c3-909f-d54250e43fd9,Mantap,5,positive,mantap
4d87282a-6f6f-4c38-88ee-722aeb4cb7f2,So far so good,5,positive,so far so good
55b18230-6cb3-4761-ad80-ded994c63a52,"I used to like the app so much, but now I've got some issues that made me disappointed. When I edited the transaction category, it's always back to default, always.. So it makes the spend analysis messy. What's the point of the features, then? They became useless. The transaction is not as smooth as before too, kinda lagged. I hope these problems will be solved asap",2,negative,i used to like the app so much but now ive got some issues that made me disappointed when i edited the transaction category its always back to default always so it makes the spend analysis messy whats the point of the features then they became useless the transaction is not as smooth as before too kinda lagged i hope these problems will be solved asap
130538a6-cf62-419a-bf00-f85d250901e2,works perfectly and simple,5,positive,works perfectly and simple
1e1a468e-e9a1-4fd5-a447-cedf0f316603,andalan,5,positive,andalan
179aee06-3359-4632-be01-0c0c022fbe82,Sering banget abis ubah kategori pengeluaran selalu balik ke kategori outgoing. Ada yg sampe 5x lebih ganti kategori eh balik lagi ke outgoing. Kayaknya fitur ini perlu perhatian lagi soalnya belum ada improvement.,2,negative,sering banget abis ubah kategori pengeluaran selalu balik ke kategori outgoing ada yg sampe x lebih ganti kategori eh balik lagi ke outgoing kayaknya fitur ini perlu perhatian lagi soalnya belum ada improvement
51044ed4-4f42-4d92-a5e9-73a7c7057d6f,"Saya seneng banget sama itu fitur Auto-Budgeting baru. Tapi sayang banget Kantong Utama gak bisa jadi Kantong Tujuan untuk Auto-Budgeting. Saya terima uang ke kantong khusus terima uang dan Kantong Utama untuk pembelian sehari hari karena pembayaran default untuk Transfer atau Pembayaran QRIS adalah Kantong Utama. Jadi bakal sangat membantu kalau saya bisa buat Auto-Budgeting harian dari kantong terima uang ke Kantong Utama untuk budgeting belanja harian. Terima Kasih, semoga masukan diterima :D",4,positive,saya seneng banget sama itu fitur autobudgeting baru tapi sayang banget kantong utama gak bisa jadi kantong tujuan untuk autobudgeting saya terima uang ke kantong khusus terima uang dan kantong utama untuk pembelian sehari hari karena pembayaran default untuk transfer atau pembayaran qris adalah kantong utama jadi bakal sangat membantu kalau saya bisa buat autobudgeting harian dari kantong terima uang ke kantong utama untuk budgeting belanja harian terima kasih semoga masukan diterima d
8563df40-9370-4833-884b-90e369f2801f,Tidak ada opsi untuk merubah jago syariah ke konvensional,1,negative,tidak ada opsi untuk merubah jago syariah ke konvensional
1a9dbc01-0b0d-4b1c-aa2a-5fe098193bc4,"good , free transfer and free from mount fee",5,positive,good free transfer and free from mount fee
cb05359d-b794-48cc-b2a3-7c53956aa530,best e bank ever used,5,positive,best e bank ever used
9c91b81a-aeba-4904-9b42-70d30b967ae9,good,5,positive,good
4a7c090c-818b-49c5-a1b4-b3322b0da167,Mantap bang,5,positive,mantap bang
fc5e9861-2dc7-447e-a011-8c81e05574ba,"Salah satu bank digital terbaik yang ada di Indonesia. Pelayanan cepat, tidak bertele-tele, semua serba mudah. Ada interest tambahan di main pocket. Lumayan lah untuk simpen uang tanpa potongan admin dll. Sukses selalu Jago Team.",5,positive,salah satu bank digital terbaik yang ada di indonesia pelayanan cepat tidak berteletele semua serba mudah ada interest tambahan di main pocket lumayan lah untuk simpen uang tanpa potongan admin dll sukses selalu jago team
a9b99a6f-d1eb-4cd2-b436-2e3ae63a6907,Trimakasih Jago suka bagi2 cashbacknya ^^ .. transfer atau bayar apapun gratis jika masih ada kuotanya ^^.. semoga kedepannya bisa maju lagi..,5,positive,trimakasih jago suka bagi cashbacknya transfer atau bayar apapun gratis jika masih ada kuotanya semoga kedepannya bisa maju lagi
8ba7030f-6582-4df1-b6aa-c6e797eabfcf,Makin jos dan makin mantul bersama gopay yeayyy 💎,5,positive,makin jos dan makin mantul bersama gopay yeayyy
a8d47a73-bcaf-4d9b-ab61-f6ca54618831,Customer service act like bot. They just answered questions with template chat.,1,negative,customer service act like bot they just answered questions with template chat
2a58fae2-b2cc-4b6e-b010-1bfbc0077112,Jadi susah mindahin antar kantong... Kenapa ya ?,1,negative,jadi susah mindahin antar kantong kenapa ya
67042364-b557-4728-8eb4-aede42d61d51,"Salah password = akun di-lock 1 jam. Saat terjadi kesalahan, ga ada peringatan ke user kalo akun akan di-lock. Tidak bisa dibuka walau menghubungi CS. Sangat tidak nyaman apalagi kalo dalam kondisi urgent / akan bertransaksi.",1,negative,salah password akun dilock jam saat terjadi kesalahan ga ada peringatan ke user kalo akun akan dilock tidak bisa dibuka walau menghubungi cs sangat tidak nyaman apalagi kalo dalam kondisi urgent akan bertransaksi
e7d98517-cee0-46f7-bd08-be722a87df74,"suka bangeett, sangat simpel, mempermudah segala perduitan. semoga tetap free admin sampai selamanya.",5,positive,suka bangeett sangat simpel mempermudah segala perduitan semoga tetap free admin sampai selamanya
dc15528f-1dff-4fdb-9bea-3fc266fe82f2,Joss~,5,positive,joss
d822c374-ef81-487d-9f16-2deb4f9d0b4b,gabisa gabisa di bagian akhir yg selfie,1,negative,gabisa gabisa di bagian akhir yg selfie
a53cdf9c-a3f6-42ce-856c-d8340ed69e60,Still work flawlessly,5,positive,still work flawlessly
fdda60f1-f246-494b-b378-b091a4138840,bisa nabung tanpa kena biaya admin. malah makin nambah walaupun sedikit sedikit,5,positive,bisa nabung tanpa kena biaya admin malah makin nambah walaupun sedikit sedikit
de13b940-81af-4cf8-a850-d47435d975c2,Gen z friendly 😁,5,positive,gen z friendly
9a381bf8-8b8b-4ff2-b4cd-bba006adb806,"easy use, awesome",5,positive,easy use awesome
0df69171-e720-4275-84f4-cc562e2c190a,cepat dan aman,5,positive,cepat dan aman
0c18cc33-c2ff-468a-9e14-fb880fcfe003,"Sampe sekarang, gw ga tau donk liat nomor rekening dimana. Effort banget nyarinya. Yg terlampang malah nomor wallet, what's the point? Knp sih ga bikin mudah org yg mau transfer or nabung?",3,negative,sampe sekarang gw ga tau donk liat nomor rekening dimana effort banget nyarinya yg terlampang malah nomor wallet whats the point knp sih ga bikin mudah org yg mau transfer or nabung
99c3e274-9b4d-4b5a-90c9-b18fabc45896,"keren,suka sma fitur pisah kantong ny, tp mau saran, tambahin catatan ketika uang keluar",5,positive,kerensuka sma fitur pisah kantong ny tp mau saran tambahin catatan ketika uang keluar
0cdcb3f1-8809-43a7-9239-27dce2af9e3a,good app,5,positive,good app
7ad757f2-4448-4905-aca2-aaaab89a93f3,Good,4,positive,good
c4157bd4-a533-4763-b1f1-16e44b8d7e38,Make all bisnis simple 👍🏻👍🏻,5,positive,make all bisnis simple
b017a85a-e77f-47ab-879f-4d006d2e43cc,"Sering tidak terupdate on time, transaksi keungan menjadi sangat terganggu",1,negative,sering tidak terupdate on time transaksi keungan menjadi sangat terganggu
8fe1cc02-72f9-4eb7-93e0-ad3ee52219ee,Customer service slow responses.. my account has been blocked till now..,1,negative,customer service slow responses my account has been blocked till now
594d9924-eae4-48d2-8388-86a9185dabc4,The last update make my main pocket cant move the money to another pocket so i cant distribute my salary. Please fix it. Thanks.,5,positive,the last update make my main pocket cant move the money to another pocket so i cant distribute my salary please fix it thanks
72a36667-be05-48d8-bc7b-3ec3fde76bc8,keren,5,positive,keren
f204f1d8-9890-42fb-89f5-ef6983a1b14b,Untuk saat ini sih oke. Mudah²an untuk seterusnya tetap oke ya.,4,positive,untuk saat ini sih oke mudah an untuk seterusnya tetap oke ya
5f9094df-2d98-4976-94b6-4ae6184f9cbf,"Call me one with OCD, I AM. But you mess up my mood so that I don't want to do banking with you since there's many better options out there. FIRST, you put my LOCKED legal name based on my KTP without even any confirmation; and the name is a mess up. And SECOND, to make everything much worse, I have to CHOOSE from the list based on the MESSED UP legal name of me thanks to your smart scanner, for the name PRINTED on my card. I am done.",1,negative,call me one with ocd i am but you mess up my mood so that i dont want to do banking with you since theres many better options out there first you put my locked legal name based on my ktp without even any confirmation and the name is a mess up and second to make everything much worse i have to choose from the list based on the messed up legal name of me thanks to your smart scanner for the name printed on my card i am done
64db1445-48ad-45b3-a11a-e9b05050de2a,Aplikasi JAGO memiliki fiture pocket yang sangat membantu dalam management uang,5,positive,aplikasi jago memiliki fiture pocket yang sangat membantu dalam management uang
6e6c3335-85df-4e07-9c13-2fa8927fdd50,"Entered the password incorrectly. During the forget password process, there is a notification that the password cannot be the same as before",2,negative,entered the password incorrectly during the forget password process there is a notification that the password cannot be the same as before
aa2a1e70-4886-44f3-b13a-9f72bba7ba49,sejauh ini aplikasi nya baik sekalii dan lancar dalam penggunaan nya,3,negative,sejauh ini aplikasi nya baik sekalii dan lancar dalam penggunaan nya
25bf8dba-b178-4ebe-93e3-c998c119c3c0,kalo gangguan sad bgt cs jg kurang helpful tp ui mbankingnya juara jd ya boleh lah 3 stars,3,negative,kalo gangguan sad bgt cs jg kurang helpful tp ui mbankingnya juara jd ya boleh lah stars
cc251ac9-0836-4e7c-b3e2-10d65ecc6796,great apps,5,positive,great apps
f373f62e-448c-4212-80a3-15d8f6231ece,"Latest upgrade make problem, I can't move money from one dompet to another dompet. I think you need to double check before give update version to your customer.",1,negative,latest upgrade make problem i cant move money from one dompet to another dompet i think you need to double check before give update version to your customer
c89fa9eb-6e11-4aaf-a72b-4f467eaff917,The last update is worse. I can't move my money to another pocket. Please fix it asap,1,negative,the last update is worse i cant move my money to another pocket please fix it asap
2e103fa3-9d73-441f-81bb-45344f0e9978,"Udah syariah, di tunggu fitur-fitur barunya",5,positive,udah syariah di tunggu fiturfitur barunya
c5aaf94a-eda9-4d17-ae5e-d09772af3953,Fast and easy to use,5,positive,fast and easy to use
2a9366a0-d4e9-4ffa-a934-e2e5055d7655,Sekarang jadi tambah lemot. Status transaksi ga update lama banget. Bikin bingung di kasir. Payah.,2,negative,sekarang jadi tambah lemot status transaksi ga update lama banget bikin bingung di kasir payah
4843f385-e2d6-4fbd-8597-36d8973c7a6e,Keren thanks jago,5,positive,keren thanks jago
1f2bee80-2a26-4e2b-a396-747852f0ba96,"This app has so many bugs, you can't rely on this app.",1,negative,this app has so many bugs you cant rely on this app
f5d0d255-2193-41f7-96f8-9e494bc3735d,sangat membantu sekali,5,positive,sangat membantu sekali
c0fea162-96d7-4602-9434-38a822b692e4,"good app for any transaction. you can get your own valid debit card with this app instantly. but you need to refresh every single new transaction (recieved money, spending money, etc) because this app doesn't load your balance automatically",5,positive,good app for any transaction you can get your own valid debit card with this app instantly but you need to refresh every single new transaction recieved money spending money etc because this app doesnt load your balance automatically
